Station_ID,state_abbr,date,avg_temp_c,avg_humidity_pct,avg_wind_speed_kmh,avg_visibility_km,total_precip_mm,avg_pressure_hpa
KJFK_New_York,NY,2023-12-02,8.787878787878789,96.36363636363636,10.497285909090909,6.065017245454545,0.0,1015.7557433333334
KJFK_New_York,NY,2023-12-03,8.813131313131313,99.77272727272727,14.922970909090909,4.649529563636364,19.812,1008.7055285681818
KJFK_New_York,NY,2023-12-04,7.486111111111112,79.525,17.8234405,12.59549951,0.0,1007.2478416
KJFK_New_York,NY,2023-12-05,4.809027777777778,58.5625,14.78581125,16.0692599,0.0,1015.3878765625
KJFK_New_York,NY,2023-12-06,2.8819444444444446,58.875,19.81499875,16.0692599,0.0,1015.0492375625
KJFK_New_York,NY,2023-12-07,1.906906906906907,66.62162162162163,19.52955837837838,15.942035048648648,0.0,1016.3563154594594
KJFK_New_York,NY,2023-12-08,5.052083333333333,74.96875,9.0525375,15.856022349999998,0.0,1021.1024096875
KJFK_New_York,NY,2023-12-09,7.946127946127946,91.48484848484848,9.558504242424242,15.034161672727272,0.0,1021.5301979696969
KJFK_New_York,NY,2023-12-10,11.83531746031746,99.33928571428571,27.81859142857143,6.8868256714285705,89.408,1009.62799
KJFK_New_York,NY,2023-12-11,5.380116959064327,76.71052631578948,30.831566315789473,13.986435131578945,21.59,1008.6629961578947
KJFK_New_York,NY,2023-12-12,4.022988505747127,57.758620689655174,22.530759999999997,16.076751655172412,0.0,1027.640915724138
KJFK_New_York,NY,2023-12-13,4.848484848484849,51.96969696969697,21.26279515151515,16.069991418181814,0.0,1030.8581631515153
KJFK_New_York,NY,2023-12-14,2.329749103942652,51.61290322580645,18.844852258064517,16.071596038709675,0.0,1035.5034428064516
KJFK_New_York,NY,2023-12-15,6.875,55.21875,18.960036875,16.0692599,0.0,1027.4942208125
KJFK_New_York,NY,2023-12-16,8.315972222222221,66.0,13.930849375,16.0722774125,0.0,1030.87002834375
KJFK_New_York,NY,2023-12-17,10.609756097560975,91.82926829268293,22.88402975609756,13.878791151219511,3.048,1020.4431993170732
KJFK_New_York,NY,2023-12-18,11.481481481481483,88.88888888888889,37.58702977777778,9.278023915555556,45.974000000000004,991.456238744186
KJFK_New_York,NY,2023-12-19,3.440860215053763,59.25806451612903,27.099209032258063,16.071596038709675,0.0,1014.835539967742
KJFK_New_York,NY,2023-12-20,2.3784722222222223,55.3125,20.82083625,16.0692599,0.0,1026.9016025625
KJFK_New_York,NY,2023-12-21,1.9618055555555556,53.21875,22.128425,16.0692599,0.0,1028.996931375
KJFK_New_York,NY,2023-12-22,-0.6076388888888888,51.4375,7.292321875,16.0692599,0.0,1031.14517253125
KJFK_New_York,NY,2023-12-23,2.6909722222222223,63.03125,9.002245625,16.0692599,0.0,1031.1875024062501
KJFK_New_York,NY,2023-12-24,6.512345679012346,87.11111111111111,5.096243333333334,15.759014911111112,0.508,1029.1709541944444
KJFK_New_York,NY,2023-12-25,6.376262626262626,96.8409090909091,7.367200888888889,7.559964057777778,0.0,1029.6194902682928
KJFK_New_York,NY,2023-12-26,5.934343434343433,98.04545454545455,5.565634166666666,1.4738872166666666,0.0,1025.686222060606
KJFK_New_York,NY,2023-12-27,7.375886524822695,96.53191489361703,10.512071914893617,9.471137106382978,6.858,1016.5132991086956
KJFK_New_York,NY,2023-12-28,10.034013605442178,97.77551020408163,17.341459591836735,8.862865285714285,75.692,1004.983798
KJFK_New_York,NY,2023-12-29,9.065040650406505,86.8780487804878,13.219578571428572,10.943512,0.508,1004.0138391499999
KJFK_New_York,NY,2023-12-30,5.729166666666667,66.15625,23.184554375,16.0692599,0.0,1004.0328875937499
KJFK_New_York,NY,2023-12-31,5.104166666666667,54.78125,19.41266375,16.0692599,0.0,1013.6092379259259
