turbine_id,state_abbr,county,project_name,year,turbine_capacity,t_hh,t_rd,t_rsa,t_ttlh,latitude,longitude
3097166,IL,Bureau County,Lone Tree,2020.0,2800.0,89.0,127.0,12667.69,152.4,41.246792,-89.597473
3107151,IL,Bureau County,Lone Tree,2020.0,2800.0,89.0,127.0,12667.69,152.4,41.204899,-89.628258
3097659,IL,Bureau County,Lone Tree,2020.0,2800.0,89.0,127.0,12667.69,152.4,41.225082,-89.586884
3108003,IL,Bureau County,Lone Tree,2020.0,2800.0,89.0,127.0,12667.69,152.4,41.219261,-89.605453
3097226,IL,Bureau County,Lone Tree,2020.0,2300.0,90.0,116.0,10568.32,148.1,41.195049,-89.604622
3106455,IL,Bureau County,Lone Tree,2020.0,2800.0,89.0,127.0,12667.69,152.4,41.188423,-89.628014
3106587,IL,Bureau County,Lone Tree,2020.0,2800.0,89.0,127.0,12667.69,152.4,41.217464,-89.576424
3107122,IL,Bureau County,Lone Tree,2020.0,2800.0,89.0,127.0,12667.69,152.4,41.187954,-89.604637
3107211,IL,Bureau County,Lone Tree,2020.0,2800.0,89.0,127.0,12667.69,152.4,41.207809,-89.590714
3107470,IL,Bureau County,Lone Tree,2020.0,2800.0,89.0,127.0,12667.69,152.4,41.205109,-89.609016
3107025,IL,Bureau County,Lone Tree,2020.0,2800.0,89.0,127.0,12667.69,152.4,41.201481,-89.604584
3107889,IL,Bureau County,Lone Tree,2020.0,2800.0,89.0,127.0,12667.69,152.4,41.212093,-89.60453
3097473,IL,Bureau County,Lone Tree,2020.0,2800.0,89.0,127.0,12667.69,152.4,41.216213,-89.597916
3108431,IL,Bureau County,Lone Tree,2020.0,2800.0,89.0,127.0,12667.69,152.4,41.202202,-89.615143
3097276,IL,Bureau County,Lone Tree,2020.0,2800.0,89.0,127.0,12667.69,152.4,41.206013,-89.597816
3105743,IL,Bureau County,Lone Tree,2020.0,2800.0,89.0,127.0,12667.69,152.4,41.244698,-89.591568
3097182,IL,Bureau County,Lone Tree,2020.0,2800.0,89.0,127.0,12667.69,152.4,41.1978,-89.627136
3097275,IL,Bureau County,Lone Tree,2020.0,2800.0,89.0,127.0,12667.69,152.4,41.200668,-89.594604
3107209,IL,Bureau County,Lone Tree,2020.0,2800.0,89.0,127.0,12667.69,152.4,41.18298,-89.625938
3105689,IL,Bureau County,Lone Tree,2020.0,2800.0,89.0,127.0,12667.69,152.4,41.229465,-89.592682
3106270,IL,Bureau County,Lone Tree,2020.0,2800.0,89.0,127.0,12667.69,152.4,41.21204,-89.618698
3072608,IL,Champaign County,MUTI,2010.0,100.0,,,,,40.1502,-88.29142
3038416,IL,Kankakee County,MUTI Wind Turbine,2010.0,50.0,,,,,41.09539,-87.851395
3021743,NY,Madison County,Madison Windpower,2000.0,1650.0,67.0,66.0,3421.19,100.0,42.892891,-75.4534
3021745,NY,Madison County,Madison Windpower,2000.0,1650.0,67.0,66.0,3421.19,100.0,42.89719,-75.455399
3021746,NY,Madison County,Madison Windpower,2000.0,1650.0,67.0,66.0,3421.19,100.0,42.896893,-75.452995
3021747,NY,Madison County,Madison Windpower,2000.0,1650.0,67.0,66.0,3421.19,100.0,42.896191,-75.450096
3021749,NY,Madison County,Madison Windpower,2000.0,1650.0,67.0,66.0,3421.19,100.0,42.89259,-75.447395
3021748,NY,Madison County,Madison Windpower,2000.0,1650.0,67.0,66.0,3421.19,100.0,42.894489,-75.447495
3021744,NY,Madison County,Madison Windpower,2000.0,1650.0,67.0,66.0,3421.19,100.0,42.894192,-75.457497
3015502,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.76849,-75.552399
3063222,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.807091,-75.668396
3015551,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.721092,-75.517799
3017633,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.76609,-75.572296
3015480,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.783291,-75.566597
3015510,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.74649,-75.556801
3015500,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.758392,-75.549095
3015537,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.73769,-75.576897
3015519,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.736389,-75.554199
3015563,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.697891,-75.513695
3015560,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.70229,-75.533401
3015508,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.74939,-75.561401
3015581,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.779091,-75.572197
3015556,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.712692,-75.503494
3015557,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.71109,-75.519096
3015511,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.751591,-75.550995
3015541,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.720791,-75.560196
3015495,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.757992,-75.568794
3015497,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.762489,-75.559502
3015562,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.699593,-75.521194
3015512,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.750191,-75.548698
3015517,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.73959,-75.559998
3015629,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.77359,-75.562996
3015505,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.76099,-75.541901
3015513,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.748791,-75.546196
3015516,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.746693,-75.5308
3015628,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.772892,-75.570396
3015554,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.71629,-75.510101
3015564,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.696091,-75.511299
3015529,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.731892,-75.543396
3015514,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.750191,-75.537895
3015550,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.722893,-75.507698
3015494,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.759491,-75.576897
3015492,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.763191,-75.578995
3015580,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.724392,-75.5252
3015488,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.775692,-75.584099
3015565,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.69529,-75.507599
3015490,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.766792,-75.583595
3015578,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.69569,-75.526794
3015525,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.743591,-75.540298
3015486,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.78009,-75.5774
3015546,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.724991,-75.528999
3015499,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.759792,-75.552399
3015587,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.78479,-75.569
3015588,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.731091,-75.563095
3015555,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.715191,-75.5075
3015515,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.74799,-75.534401
3015542,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.716492,-75.554695
3015501,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.771191,-75.5588
3015593,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.795692,-75.583199
3015518,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.737789,-75.558197
3015534,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.730392,-75.537498
3015503,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.76659,-75.549194
3015584,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.77039,-75.555901
3015540,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.722191,-75.5625
3140920,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.723385,-75.549355
3015627,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.779991,-75.563797
3015552,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.719292,-75.5149
3015524,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.744892,-75.543594
3015522,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.73959,-75.548096
3015507,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.750893,-75.567001
3015547,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.723892,-75.521301
3015577,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.715591,-75.527298
3015485,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.78109,-75.579994
3015530,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.731091,-75.540497
3015549,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.724491,-75.5103
3015583,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.77919,-75.588997
3015531,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.735191,-75.533798
3015548,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.726089,-75.513802
3015535,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.740589,-75.583298
3015538,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.73679,-75.573097
3015539,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.735291,-75.570801
3075449,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.768127,-75.575317
3015576,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.772591,-75.594398
3015520,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.744091,-75.552101
3015478,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.789291,-75.576599
3015589,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.758892,-75.573601
3015553,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.71759,-75.512901
3015545,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.727291,-75.530296
3015493,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.758392,-75.583801
3015544,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.720291,-75.534599
3015479,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.788292,-75.573395
3015491,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.764393,-75.582298
3015528,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.732693,-75.546394
3015487,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.771992,-75.5914
3015594,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.794991,-75.579399
3015521,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.741291,-75.550301
3015527,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.737392,-75.536697
3015585,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.773891,-75.596901
3015592,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.79649,-75.586098
3015506,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.757992,-75.538498
3015543,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.724689,-75.538399
3015536,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.738792,-75.579994
3015532,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.733589,-75.531502
3015498,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.761089,-75.556999
3015561,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.70129,-75.523895
3015559,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.704189,-75.513
3015484,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.77689,-75.5867
3015579,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.714291,-75.524696
3015533,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.735291,-75.525696
3015523,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.737991,-75.545898
3062869,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.79179,-75.635796
3015489,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.771492,-75.578499
3015591,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.797192,-75.589096
3015582,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.774193,-75.581795
3015509,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.748093,-75.5588
3015496,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.757591,-75.565399
3015526,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.741692,-75.531601
3015504,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.76289,-75.545097
3015558,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.706291,-75.515297
3015626,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.778992,-75.561096
3015586,NY,Lewis County,Maple Ridge,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.786289,-75.571297
3015622,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.80349,-75.629997
3015618,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.811691,-75.679199
3017640,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.811489,-75.603798
3015610,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.81879,-75.599701
3017647,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.806091,-75.591896
3015567,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.79229,-75.644402
3015613,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.81889,-75.628296
3015611,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.821491,-75.635597
3017630,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.836189,-75.638
3017642,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.808491,-75.626999
3015612,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.82019,-75.630798
3017654,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.80619,-75.633995
3015614,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.81749,-75.614296
3015475,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.79549,-75.6036
3015573,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.779591,-75.618301
3015617,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.816391,-75.6558
3015615,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.816193,-75.6119
3015483,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.78669,-75.602196
3015603,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.82859,-75.639595
3015616,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.81749,-75.667099
3017649,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.831093,-75.612701
3015604,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.827789,-75.634201
3017639,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.81319,-75.6073
3015474,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.797489,-75.608299
3017652,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.806393,-75.647499
3017653,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.807491,-75.650398
3017641,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.81089,-75.617897
3015605,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.822189,-75.620201
3015575,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.775593,-75.613098
3014713,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.809654,-75.655884
3015596,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.79549,-75.621597
3015598,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.808189,-75.653595
3015568,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.780792,-75.642998
3015606,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.820789,-75.617195
3015481,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.790092,-75.611801
3015620,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.810291,-75.641296
3015609,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.82019,-75.602898
3017632,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.805492,-75.6082
3015619,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.80669,-75.678101
3017635,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.809891,-75.601601
3015574,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.77779,-75.615295
3017651,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.80579,-75.666
3015624,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.796989,-75.627296
3017643,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.807392,-75.624298
3017636,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.801792,-75.6129
3015607,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.823692,-75.609695
3015621,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.80909,-75.636696
3015476,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.792992,-75.597
3015571,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.781693,-75.625595
3017648,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.803989,-75.588799
3062703,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.82029,-75.590797
3015482,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.78389,-75.610596
3017644,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.802792,-75.6157
3015608,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.822189,-75.606796
3015602,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.82629,-75.596199
3015566,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.793991,-75.648399
3062662,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.809891,-75.588699
3015477,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.790691,-75.594101
3017638,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.825291,-75.627602
3015599,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.827591,-75.603195
3015656,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.80529,-75.621101
3017646,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.808392,-75.599396
3015570,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.785591,-75.629395
3010617,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.82999,-75.610001
3015600,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.835293,-75.6353
3015623,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.809391,-75.614899
3015625,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.810989,-75.658401
3015590,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.802891,-75.605202
3015572,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.785492,-75.617096
3015601,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.82859,-75.606094
3017634,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.814793,-75.609398
3017637,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.826492,-75.630295
3015569,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.779793,-75.640297
3017657,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.805492,-75.643196
3017629,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.80069,-75.594398
3017650,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.801689,-75.601799
3015595,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.795292,-75.568596
3017655,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.797291,-75.637398
3062733,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.837292,-75.6409
3017658,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.804691,-75.6633
3017645,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.808292,-75.612198
3100816,NY,Lewis County,Maple Ridge (Lowville),2005.0,1650.0,80.0,82.0,5281.02,121.0,43.803848,-75.618752
3124594,NY,Lewis County,Maple Ridge I,2006.0,1650.0,80.0,82.0,5281.02,121.0,43.791592,-75.627747
3035476,NY,Clinton County,Marble River,2012.0,3075.0,94.0,112.0,9852.03,150.0,44.988293,-73.913795
3035531,NY,Clinton County,Marble River,2012.0,3075.0,94.0,112.0,9852.03,150.0,44.995792,-73.903496
3035505,NY,Clinton County,Marble River,2012.0,3075.0,94.0,112.0,9852.03,150.0,44.903393,-73.951195
3035486,NY,Clinton County,Marble River,2012.0,3075.0,94.0,112.0,9852.03,150.0,44.96389,-73.929001
3035532,NY,Clinton County,Marble River,2012.0,3075.0,94.0,112.0,9852.03,150.0,44.88839,-73.941597
