id,ident,type,airport_name,latitude,longitude,elevation_ft,iso_region,municipality,scheduled_service,icao_code,iata_code,state_abbr,airport_name_clean
16928,CO75,heliport,Overlook Athletic Club Heliport,39.47299957275391,-106.03299713134766,10085.0,US-CO,Breckenridge,no,,,CO,OVERLOOK ATHLETIC CLUB HELIPORT
16929,CO76,small_airport,Eden Ranch Airport,38.835708,-107.867003,6150.0,US-CO,Hotchkiss,no,,,CO,EDEN RANCH AIRPORT
16931,CO78,heliport,Lincoln Community Hospital Heliport,39.138832,-103.474474,5034.0,US-CO,Hugo,no,,,CO,LINCOLN COMMUNITY HOSPITAL HELIPORT
16933,CO80,small_airport,Fowler Airport,38.0724983215332,-104.0459976196289,4428.0,US-CO,Fowler,no,,,CO,FOWLER AIRPORT
16935,CO82,small_airport,Land Airport,40.09579849243164,-104.58899688720705,5000.0,US-CO,Keenesburg,no,,,CO,LAND AIRPORT
16937,CO84,small_airport,Idlers Field,39.60829925537109,-102.54100036621094,4159.0,US-CO,Kirk,no,,,CO,IDLERS FIELD
16938,CO85,heliport,Rifle Junction Heliport,39.53390121459961,-107.77200317382812,5609.0,US-CO,Rifle,no,,,CO,RIFLE JUNCTION HELIPORT
16940,CO87,heliport,Dbs Air Heliport,39.52780151367188,-107.71900177001952,5548.0,US-CO,Rifle,no,,,CO,DBS AIR HELIPORT
16941,CO88,heliport,Kusa Helistop,39.721099853515625,-104.98300170898438,5260.0,US-CO,Denver,no,,,CO,KUSA HELISTOP
16942,CO89,small_airport,Barber Field,38.77280044555664,-108.04399871826172,5050.0,US-CO,Delta,no,,,CO,BARBER FIELD
16943,CO90,small_airport,Usaf Academy Bullseye Aux Airstrip,38.75830078125,-104.30699920654295,6036.0,US-CO,Ellicott,no,,,CO,USAF ACADEMY BULLSEYE AUX AIRSTRIP
16945,CO92,small_airport,Frasier Ranch Airport,39.644451,-103.641672,5000.0,US-CO,Last Chance,no,,,CO,FRASIER RANCH AIRPORT
16946,CO93,small_airport,Perry Park Airport,39.25,-104.89099884033205,6700.0,US-CO,Larkspur,no,,,CO,PERRY PARK AIRPORT
16948,CO95,small_airport,True Grit South Airport,38.052378,-107.984871,9580.0,US-CO,Telluride,no,,,CO,TRUE GRIT SOUTH AIRPORT
16949,CO96,small_airport,Reed Hollow Ranch Airport,39.371700286865234,-104.74299621582033,6200.0,US-CO,Franktown,no,,,CO,REED HOLLOW RANCH AIRPORT
16950,CO97,small_airport,Comanche Springs Ranch Airport,39.72079849243164,-104.322998046875,5435.0,US-CO,Strasburg,no,,,CO,COMANCHE SPRINGS RANCH AIRPORT
19598,D38,small_airport,Canandaigua Airport,42.908902,-77.325226,814.0,US-NY,Ontario County IDA,no,,IUA,NY,CANANDAIGUA AIRPORT
17071,D43,small_airport,Hopewell Airpark,42.91949844360352,-77.2427978515625,730.0,US-NY,Canandaigua,no,,,NY,HOPEWELL AIRPARK
17073,D51,small_airport,Clarence Aerodrome,43.06669998168945,-78.68309783935547,589.0,US-NY,Buffalo,no,,,NY,CLARENCE AERODROME
17074,D52,small_airport,Geneseo Airport,42.79869842529297,-77.84249877929688,560.0,US-NY,Geneseo,no,,,NY,GENESEO AIRPORT
17076,D59,small_airport,Gowanda Airport,42.501542,-78.950518,830.0,US-NY,Gowanda,no,,,NY,GOWANDA AIRPORT
17081,D67,small_airport,Creekside Airport,42.915191,-77.384474,820.0,US-NY,Holcomb,no,,,NY,CREEKSIDE AIRPORT
17088,D79,small_airport,Dart Airport,42.26810073852539,-79.48169708251953,1330.0,US-NY,Mayville,no,,,NY,DART AIRPORT
17089,D80,small_airport,Olcott-Newfane Airport,43.321712,-78.726033,315.0,US-NY,Burt,no,,,NY,OLCOTT-NEWFANE AIRPORT
17091,D82,small_airport,Ovid Airport,42.65480041503906,-76.79630279541016,1062.0,US-NY,Ovid,no,,,NY,OVID AIRPORT
17092,D85,small_airport,Campbell Field,42.155334,-79.015757,1665.0,US-NY,Randolph,no,,,NY,CAMPBELL FIELD
17093,D88,small_airport,Pratt's Eastern Divide Airport,42.149612,-79.684503,1640.0,US-NY,Mina,no,,,NY,PRATT'S EASTERN DIVIDE AIRPORT
17095,D91,small_airport,Spencerport Airpark,43.16949844360352,-77.81829833984375,614.0,US-NY,Spencerport,no,,,NY,SPENCERPORT AIRPARK
17154,DTG,small_airport,Dwight Airport,41.133301,-88.440804,632.0,US-IL,Dwight,no,,,IL,DWIGHT AIRPORT
17601,H07,small_airport,Highland-Winet Airport,38.779301,-89.640404,537.0,US-IL,Highland,no,,,IL,HIGHLAND-WINET AIRPORT
17606,H43,heliport,Haverstraw Heliport,41.210983,-73.969792,12.0,US-NY,Haverstraw,no,,,NY,HAVERSTRAW HELIPORT
17608,H49,small_airport,Sackman Field,38.45059967041016,-90.23590087890624,420.0,US-IL,Columbia,no,,,IL,SACKMAN FIELD
17661,I04,seaplane_base,Quad-City Seaplane Base,41.459999084472656,-90.4928970336914,560.0,US-IL,Moline,no,,,IL,QUAD-CITY SEAPLANE BASE
17908,II23,heliport,HSHS Good Shepherd Hospital Heliport,39.406136,-88.808855,628.0,US-IL,Shelbyville,no,,,IL,HSHS GOOD SHEPHERD HOSPITAL HELIPORT
17915,II31,small_airport,Jurassic Landings Ultralightport,41.18790054321289,-88.16709899902344,585.0,US-IL,Essex,no,,,IL,JURASSIC LANDINGS ULTRALIGHTPORT
17925,II41,heliport,Clinton Power Station Heliport,40.17169952392578,-88.8375015258789,737.0,US-IL,Clinton,no,,,IL,CLINTON POWER STATION HELIPORT
17981,IL00,heliport,Welch Heliport,40.099700927734375,-87.57440185546875,650.0,US-IL,Danville,no,,,IL,WELCH HELIPORT
17982,IL01,small_airport,Wolford's Airport,40.7925,-90.438202,720.0,US-IL,Abingdon,no,,,IL,WOLFORD'S AIRPORT
17983,IL02,small_airport,Herbert C. Maas Airport,42.472198486328125,-87.90840148925781,719.0,US-IL,Zion,no,,,IL,HERBERT C. MAAS AIRPORT
17984,IL03,heliport,Columbia Hoffman Estates Medical Center Heliport,42.05279922485352,-88.14009857177734,807.0,US-IL,Hoffman Estates,no,,,IL,COLUMBIA HOFFMAN ESTATES MEDICAL CENTER HELIPORT
17985,IL04,heliport,Methodist Medical Center of Illinois Heliport,40.70059967041016,-89.59480285644531,631.0,US-IL,Peoria,no,,,IL,METHODIST MEDICAL CENTER OF ILLINOIS HELIPORT
17986,IL05,small_airport,Bingham Airport,42.440299987793,-88.488998413086,980.0,US-IL,Alden,no,,,IL,BINGHAM AIRPORT
345328,IL06,heliport,Hopedale Medical Complex Heliport,40.417535,-89.41619,643.0,US-IL,Hopedale,no,,,IL,HOPEDALE MEDICAL COMPLEX HELIPORT
17987,IL07,small_airport,Taylor Airport,41.72359848022461,-89.29180145263672,760.0,US-IL,Amboy,no,,,IL,TAYLOR AIRPORT
17988,IL08,heliport,Good Shepherd Hospital Heliport,42.195899963378906,-88.17289733886719,793.0,US-IL,Barrington,no,,,IL,GOOD SHEPHERD HOSPITAL HELIPORT
506096,IL10,heliport,Pinckneyville Community Hospital Heliport,38.084752,-89.348263,420.0,US-IL,Pinckneyville,no,,,IL,PINCKNEYVILLE COMMUNITY HOSPITAL HELIPORT
17990,IL11,small_airport,Donald Alfred Gade Airport,42.46530151367188,-88.04039764404297,805.0,US-IL,Antioch,no,,,IL,DONALD ALFRED GADE AIRPORT
17991,IL12,small_airport,Kinsey Airport,39.880001,-90.465103,455.0,US-IL,Arenzville,no,,,IL,KINSEY AIRPORT
17993,IL14,heliport,Stark Heliport,40.47999954223633,-89.02169799804688,750.0,US-IL,Bloomington,no,,,IL,STARK HELIPORT
17994,IL15,small_airport,Runyan Aviation Airport,40.56940078735352,-90.54869842529295,660.0,US-IL,Bushnell,no,,,IL,RUNYAN AVIATION AIRPORT
17998,IL19,heliport,Shawnee Community College Heliport,37.2672004699707,-89.0322036743164,440.0,US-IL,Ullin,no,,,IL,SHAWNEE COMMUNITY COLLEGE HELIPORT
17999,IL20,heliport,Il Emergency Operations Center Heliport,39.61140060424805,-89.60440063476562,590.0,US-IL,Springfield,no,,,IL,IL EMERGENCY OPERATIONS CENTER HELIPORT
18000,IL21,heliport,Ascension Mercy Heliport,41.785811,-88.324533,700.0,US-IL,Aurora,no,,,IL,ASCENSION MERCY HELIPORT
18002,IL23,small_airport,Ellis Airport,42.441984,-89.450201,900.0,US-IL,Cedarville,no,,,IL,ELLIS AIRPORT
18003,IL24,small_airport,Richardson Airport,39.70750045776367,-89.88310241699219,653.0,US-IL,New Berlin,no,,,IL,RICHARDSON AIRPORT
18004,IL25,heliport,Bromenn Hospital Heliport,40.49639892578125,-88.99079895019531,810.0,US-IL,Normal,no,,,IL,BROMENN HOSPITAL HELIPORT
18005,IL26,heliport,Fayette County Hospital Heliport,38.969200134277344,-89.09609985351562,521.0,US-IL,Vandalia,no,,,IL,FAYETTE COUNTY HOSPITAL HELIPORT
18008,IL31,small_airport,Cooch Landing Area Airport,39.843299865722656,-88.45330047607422,695.0,US-IL,Atwood,no,,,IL,COOCH LANDING AREA AIRPORT
18009,IL32,small_airport,Adkisson Airport,39.78329849243164,-88.62139892578125,669.0,US-IL,Hammond,no,,,IL,ADKISSON AIRPORT
18011,IL34,small_airport,Henderson Field,42.2145,-88.757004,815.0,US-IL,Belvidere,no,,,IL,HENDERSON FIELD
18013,IL36,small_airport,Bob Walberg Field,42.320899963378906,-88.7583999633789,840.0,US-IL,Belvidere,no,,,IL,BOB WALBERG FIELD
18014,IL38,small_airport,J Maddock Airport,41.766998,-88.531998,705.0,US-IL,Big Rock,no,,,IL,J MADDOCK AIRPORT
323333,IL39,small_airport,Perry RLA Airport,39.480255,-87.8445778,691.0,US-IL,Kansas,no,,,IL,PERRY RLA AIRPORT
18015,IL40,heliport,St Joseph Medical Center - Bloomington Heliport,40.4822998047,-88.9564971924,855.0,US-IL,Bloomington,no,,,IL,ST JOSEPH MEDICAL CENTER - BLOOMINGTON HELIPORT
18016,IL41,heliport,Rochelle Community Hospital Heliport,41.92829895019531,-89.0635986328125,817.0,US-IL,Rochelle,no,,,IL,ROCHELLE COMMUNITY HOSPITAL HELIPORT
18017,IL42,heliport,Centegra Hospital - Woodstock Heliport,42.276198,-88.402703,940.0,US-IL,Woodstock,no,,,IL,CENTEGRA HOSPITAL - WOODSTOCK HELIPORT
18019,IL44,heliport,Arrow Heliport,42.40340042114258,-88.1875991821289,738.0,US-IL,Fox Lake,no,,,IL,ARROW HELIPORT
18022,IL47,heliport,Lincoln Land Community College Heliport,39.72309875488281,-89.60430145263672,580.0,US-IL,Springfield,no,,,IL,LINCOLN LAND COMMUNITY COLLEGE HELIPORT
13313,IL50,heliport,Memorial Hospital Heliport,40.4092108,-91.1334756,653.0,US-IL,Carthage,no,,,IL,MEMORIAL HOSPITAL HELIPORT
18024,IL51,small_airport,Aero Acres Airport,41.038335,-88.334971,645.0,US-IL,Dwight,no,,,IL,AERO ACRES AIRPORT
18025,IL52,small_airport,Williams Airport,40.43920135498047,-91.1439971923828,679.0,US-IL,Carthage,no,,,IL,WILLIAMS AIRPORT
18029,IL56,small_airport,McCulley Airport,40.219462,-88.254182,750.0,US-IL,Champaign,no,,,IL,MCCULLEY AIRPORT
18030,IL57,small_airport,Cottonwood Airport,40.422000885009766,-89.02059936523438,765.0,US-IL,Bloomington,no,,,IL,COTTONWOOD AIRPORT
18032,IL59,small_airport,Chicago Glider Club Gliderport,41.43199921,-88.24729919,590.0,US-IL,Channahon,no,,,IL,CHICAGO GLIDER CLUB GLIDERPORT
18034,IL61,heliport,Vienna Correctional Center Heliport,37.39759826660156,-88.77420043945312,510.0,US-IL,Grantsburg,no,,,IL,VIENNA CORRECTIONAL CENTER HELIPORT
602330,IL62,heliport,Kerry Farms Heliport,41.855993,-88.177238,749.0,US-IL,Winfield,no,,,IL,KERRY FARMS HELIPORT
18036,IL63,small_airport,Mays Aviation Airport,40.70000076293945,-88.67510223388672,720.0,US-IL,Chenoa,no,,,IL,MAYS AVIATION AIRPORT
18037,IL64,small_airport,Martin Airport,40.18059921264648,-89.5000991821289,558.0,US-IL,Lincoln,no,,,IL,MARTIN AIRPORT
18038,IL65,small_airport,M.A.M Trail Airport,40.999001,-90.718001,605.0,US-IL,Little York,no,,,IL,M.A.M TRAIL AIRPORT
505712,IL66,heliport,St Joseph's Hospital-Highland Heliport,38.753884,-89.668297,548.0,US-IL,Highland,no,,,IL,ST JOSEPH'S HOSPITAL-HIGHLAND HELIPORT
18039,IL67,heliport,Big Muddy Correctional Facility Heliport,38.12979888916016,-88.90480041503906,425.0,US-IL,Ina,no,,,IL,BIG MUDDY CORRECTIONAL FACILITY HELIPORT
18041,IL69,heliport,First Area Police Hdqtrs Heliport,41.79999923706055,-87.62779998779297,600.0,US-IL,Chicago,no,,,IL,FIRST AREA POLICE HDQTRS HELIPORT
18042,IL70,heliport,Wgn-Tv Heliport,41.94829940795898,-87.69329833984375,591.0,US-IL,Chicago,no,,,IL,WGN-TV HELIPORT
18043,IL71,small_airport,Dury Estates Airport,37.819199,-89.152199,395.0,US-IL,De Soto,no,,,IL,DURY ESTATES AIRPORT
606056,IL72,heliport,Hawg Pit Landing Zone,38.968833,-90.44425,420.0,US-IL,Grafton,no,,,IL,HAWG PIT LANDING ZONE
18045,IL73,heliport,St Elizabeth's Hospital Heliport,38.509683,-89.988515,564.0,US-IL,Belleville,no,,,IL,ST ELIZABETH'S HOSPITAL HELIPORT
18047,IL75,heliport,John H. Stroger Hospital of Cook County Heliport,41.87480163574219,-87.67340087890625,593.0,US-IL,Chicago,no,,,IL,JOHN H. STROGER HOSPITAL OF COOK COUNTY HELIPORT
18049,IL77,heliport,Advocate Christ Medical Center Heliport,41.723174,-87.73276,619.0,US-IL,Chicago (Oak Lawn),no,,,IL,ADVOCATE CHRIST MEDICAL CENTER HELIPORT
18050,IL78,small_airport,Benoit Airport,41.13109970092773,-87.79229736328125,660.0,US-IL,Kankakee,no,,,IL,BENOIT AIRPORT
18051,IL79,heliport,Presence Resurrection Medical Center Heliport,41.986354,-87.814996,663.0,US-IL,Chicago,no,,,IL,PRESENCE RESURRECTION MEDICAL CENTER HELIPORT
323224,IL80,small_airport,Flying Illini Airport,40.108167,-88.683132,710.0,US-IL,De Land,no,,,IL,FLYING ILLINI AIRPORT
18053,IL81,small_airport,Berns Airport,40.937026,-88.045958,658.0,US-IL,Clifton,no,,,IL,BERNS AIRPORT
18054,IL82,small_airport,Martin RLA Restricted Landing Area,40.109500885,-88.82869720459999,725.0,US-IL,Clinton,no,,,IL,MARTIN RLA RESTRICTED LANDING AREA
18056,IL84,small_airport,Douglas Airport,40.57640075683594,-91.10289764404295,650.0,US-IL,Colusa,no,,,IL,DOUGLAS AIRPORT
18058,IL86,small_airport,Krohe Airport,39.93619918823242,-90.466796875,450.0,US-IL,Beardstown,no,,,IL,KROHE AIRPORT
18059,IL87,small_airport,W Davis Airport,41.71110153198242,-89.11229705810547,930.0,US-IL,Compton,no,,,IL,W DAVIS AIRPORT
18060,IL88,small_airport,Earl Barnickel Airport,41.67499923706055,-89.1167984008789,929.0,US-IL,Compton,no,,,IL,EARL BARNICKEL AIRPORT
18061,IL89,heliport,St Mary Medical Center - Galesburg Heliport,40.9866981506,-90.3613967896,790.0,US-IL,Galesburg,no,,,IL,ST MARY MEDICAL CENTER - GALESBURG HELIPORT
610155,IL90,heliport,Canton Correctional Center Heliport,40.55937,-90.082137,669.0,US-IL,Canton,no,,,IL,CANTON CORRECTIONAL CENTER HELIPORT
18064,IL92,heliport,UChicago Medicine Ingalls Memorial Heliport,41.605726,-87.659967,608.0,US-IL,Harvey,no,,,IL,UCHICAGO MEDICINE INGALLS MEMORIAL HELIPORT
18065,IL93,small_airport,Hendrickson Flying Service Airport,41.9453010559082,-88.92400360107422,889.0,US-IL,Creston,no,,,IL,HENDRICKSON FLYING SERVICE AIRPORT
18066,IL94,small_airport,Hoblit Farms Airport,40.2262992859,-89.2428970337,623.0,US-IL,Atlanta,no,,,IL,HOBLIT FARMS AIRPORT
18067,IL95,small_airport,Corn Field,41.22309875488281,-88.14530181884766,585.0,US-IL,Custer Park,no,,,IL,CORN FIELD
18069,IL97,small_airport,Springfield Southwest Airpark,39.736999511719,-89.809799194336,635.0,US-IL,New Berlin,no,,,IL,SPRINGFIELD SOUTHWEST AIRPARK
18070,IL98,heliport,Chicagoland Speedway Heliport,41.479772,-88.058388,650.0,US-IL,Joliet,no,,,IL,CHICAGOLAND SPEEDWAY HELIPORT
18071,IL99,small_airport,B & C Airport,41.59280014038086,-88.96730041503906,715.0,US-IL,Earlville,no,,,IL,B & C AIRPORT
18170,IS00,small_airport,Jay Schertz Farm Airport,40.84170150756836,-89.27449798583984,780.0,US-IL,Lowpoint,no,,,IL,JAY SCHERTZ FARM AIRPORT
18172,IS02,small_airport,Dietchweiler Airport,40.7784,-87.791702,640.0,US-IL,Watseka,no,,,IL,DIETCHWEILER AIRPORT
18174,IS08,small_airport,Curless Airport,40.263939,-90.23453,620.0,US-IL,Astoria,no,,,IL,CURLESS AIRPORT
18175,IS09,heliport,Glenoaks Medical Center Heliport,41.914434,-88.055665,734.0,US-IL,Glendale Heights,no,,,IL,GLENOAKS MEDICAL CENTER HELIPORT
18176,IS11,heliport,Kenneth Hall Regional Hospital Heliport,38.62369918823242,-90.15679931640624,460.0,US-IL,East St Louis,no,,,IL,KENNETH HALL REGIONAL HOSPITAL HELIPORT
18177,IS12,heliport,Urso Heliport,41.999698638916016,-88.20539855957031,785.0,US-IL,Bartlett,no,,,IL,URSO HELIPORT
18180,IS15,small_airport,Vodden Airport,42.032501220703125,-88.90260314941406,850.0,US-IL,Esmond,no,,,IL,VODDEN AIRPORT
18182,IS17,heliport,Harvey Police Department Heliport,41.61220169067383,-87.66999816894531,605.0,US-IL,Harvey,no,,,IL,HARVEY POLICE DEPARTMENT HELIPORT
18184,IS19,small_airport,Carlson Restricted Landing Area,42.335434,-89.32366,740.0,US-IL,Pecatonica,no,,,IL,CARLSON RESTRICTED LANDING AREA
18185,IS20,heliport,Presence St Joseph Hospital - Elgin Heliport,42.036543,-88.326448,846.0,US-IL,Elgin,no,,,IL,PRESENCE ST JOSEPH HOSPITAL - ELGIN HELIPORT
18186,IS21,heliport,Community Hospital of Staunton Heliport,39.015253,-89.788787,622.0,US-IL,Staunton,no,,,IL,COMMUNITY HOSPITAL OF STAUNTON HELIPORT
18187,IS22,heliport,County Emerg Svcs/Disaster Agcy Heliport,40.1110992432,-88.1845016479,725.0,US-IL,Urbana,no,,,IL,COUNTY EMERG SVCS/DISASTER AGCY HELIPORT
18188,IS23,seaplane_base,Turner Seaplane Base,42.0099983215332,-88.29109954833984,700.0,US-IL,South Elgin,no,,,IL,TURNER SEAPLANE BASE
45402,IS24,small_airport,Harris Airport,39.077778,-89.081667,551.0,US-IL,Ramsey,no,,,IL,HARRIS AIRPORT
18189,IS25,heliport,B & L Heliport,41.94139862060547,-87.8594970703125,649.0,US-IL,Franklin Park,no,,,IL,B & L HELIPORT
18190,IS26,small_airport,Niklaus RLA Restricted Landing Area,40.1833992004,-88.61530303960001,725.0,US-IL,Farmer City,no,,,IL,NIKLAUS RLA RESTRICTED LANDING AREA
18191,IS27,heliport,Nokomis Community Memorial Park Heliport,38.30139923095703,-89.2936019897461,665.0,US-IL,Nokomis,no,,,IL,NOKOMIS COMMUNITY MEMORIAL PARK HELIPORT
18192,IS29,heliport,OSF Center For Health - Streator Heliport,41.113372,-88.835163,639.0,US-IL,Streator,no,,,IL,OSF CENTER FOR HEALTH - STREATOR HELIPORT
18193,IS30,heliport,Franciscan Health - Olympia Fields Heliport,41.523636,-87.709705,718.0,US-IL,Olympia Fields,no,,,IL,FRANCISCAN HEALTH - OLYMPIA FIELDS HELIPORT
18194,IS31,heliport,M G T Channahon Illinois Heliport,41.44889831542969,-88.14399719238281,575.0,US-IL,Channahon,no,,,IL,M G T CHANNAHON ILLINOIS HELIPORT
18195,IS33,small_airport,Willhoit Airport,39.04560089111328,-89.8406982421875,614.0,US-IL,Staunton,no,,,IL,WILLHOIT AIRPORT
18196,IS34,small_airport,Piper's Landing Airport,38.70669937133789,-87.6333999633789,425.0,US-IL,Lawrenceville,no,,,IL,PIPER'S LANDING AIRPORT
18197,IS37,small_airport,Stockton Airport,42.32389831542969,-89.9928970336914,970.0,US-IL,Stockton,no,,,IL,STOCKTON AIRPORT
18198,IS38,heliport,St Joseph Memorial Hospital Heliport,37.765899658203125,-89.32510375976562,405.0,US-IL,Murphysboro,no,,,IL,ST JOSEPH MEMORIAL HOSPITAL HELIPORT
18199,IS39,heliport,Central Dupage Hospital Heliport,41.872529,-88.157964,734.0,US-IL,Winfield,no,,,IL,CENTRAL DUPAGE HOSPITAL HELIPORT
18201,IS41,small_airport,Vogen Restricted Landing Area,41.460899353027344,-88.59200286865234,740.0,US-IL,Newark,no,,,IL,VOGEN RESTRICTED LANDING AREA
18202,IS42,heliport,Lindstrom Heliport,40.6239013671875,-89.37310028076172,705.0,US-IL,Morton,no,,,IL,LINDSTROM HELIPORT
18203,IS43,small_airport,Riggins Farms Airport,39.869998931884766,-88.07499694824219,699.0,US-IL,Villa Glove,no,,,IL,RIGGINS FARMS AIRPORT
18204,IS44,heliport,Illini Community Hospital Heliport,39.6072998046875,-90.81400299072266,740.0,US-IL,Pittsfield,no,,,IL,ILLINI COMMUNITY HOSPITAL HELIPORT
18205,IS45,small_airport,Mast Field,39.97669982910156,-91.33399963378906,738.0,US-IL,Quincy,no,,,IL,MAST FIELD
18206,IS46,heliport,CGH Medical Center Heliport,41.802856,-89.697154,727.0,US-IL,Sterling,no,,,IL,CGH MEDICAL CENTER HELIPORT
18207,IS47,small_airport,Willis Airport,42.03060150146485,-88.70179748535156,856.0,US-IL,Sycamore,no,,,IL,WILLIS AIRPORT
18208,IS48,heliport,Il State Police District 22 Heliport,37.2714004517,-89.1647033691,335.0,US-IL,Ullin,no,,,IL,IL STATE POLICE DISTRICT 22 HELIPORT
18209,IS49,heliport,Saint Elizabeth Medical Center-Peru Helistop,41.329006,-89.123784,595.0,US-IL,Peru,no,,,IL,SAINT ELIZABETH MEDICAL CENTER-PERU HELISTOP
18210,IS50,heliport,Rend Lake Conservancy District Heliport,38.08200073242188,-88.91699981689453,450.0,US-IL,Benton,no,,,IL,REND LAKE CONSERVANCY DISTRICT HELIPORT
18211,IS51,small_airport,Schilson Field,40.45140075683594,-91.20379638671876,705.0,US-IL,Carthage,no,,,IL,SCHILSON FIELD
18213,IS54,small_airport,Mc Christy Airport,39.6431007385,-89.14450073239999,630.0,US-IL,Stonington,no,,,IL,MC CHRISTY AIRPORT
18214,IS55,small_airport,Morton Airport,40.59090042114258,-90.94239807128906,705.0,US-IL,La Harpe,no,,,IL,MORTON AIRPORT
18215,IS56,small_airport,Herren Airport,40.08810043334961,-90.8853988647461,654.0,US-IL,Timewell,no,,,IL,HERREN AIRPORT
18216,IS57,small_airport,Wind Rose Farm Airport,42.1796989440918,-88.63279724121094,815.0,US-IL,Marengo,no,,,IL,WIND ROSE FARM AIRPORT
18217,IS58,heliport,Pecatonica Fire Protection District Heliport,42.30720138549805,-89.36250305175781,774.0,US-IL,Pecatonica,no,,,IL,PECATONICA FIRE PROTECTION DISTRICT HELIPORT
18218,IS59,small_airport,Rotstein Airport,42.1338996887207,-88.92420196533203,760.0,US-IL,Kirkland,no,,,IL,ROTSTEIN AIRPORT
18220,IS62,small_airport,John D Rennick Airport,40.8672981262207,-89.4531021118164,450.0,US-IL,Spring Bay,no,,,IL,JOHN D RENNICK AIRPORT
18223,IS65,small_airport,Woodlake Landing Airport,41.63840103149414,-88.64450073242188,677.0,US-IL,Sandwich,no,,,IL,WOODLAKE LANDING AIRPORT
18224,IS66,small_airport,Rhea Restricted Landing Area,40.59230041503906,-91.20149993896484,684.0,US-IL,Pontoosuc,no,,,IL,RHEA RESTRICTED LANDING AREA
18225,IS67,heliport,Perry Memorial Hospital Heliport,41.367801666259766,-89.45680236816406,735.0,US-IL,Princeton,no,,,IL,PERRY MEMORIAL HOSPITAL HELIPORT
18226,IS69,small_airport,Kloker Airport,39.91889953613281,-90.51100158691406,440.0,US-IL,Meredosia,no,,,IL,KLOKER AIRPORT
18227,IS71,small_airport,Koch Airport,42.45918,-89.199442,800.0,US-IL,Durand,no,,,IL,KOCH AIRPORT
18228,IS73,small_airport,Woodley Aerial Spray Airport,41.532501220703125,-89.70189666748047,635.0,US-IL,New Bedford,no,,,IL,WOODLEY AERIAL SPRAY AIRPORT
18229,IS74,heliport,Caterpillar Aurora Heliport,41.71699905395508,-88.35919952392578,660.0,US-IL,Montgomery,no,,,IL,CATERPILLAR AURORA HELIPORT
18230,IS76,heliport,Sycamore Fire Department Heliport,41.996700286865234,-88.693603515625,825.0,US-IL,Sycamore,no,,,IL,SYCAMORE FIRE DEPARTMENT HELIPORT
18232,IS78,small_airport,Early-Merkel Field,42.36605,-89.235067,794.0,US-IL,Pecatonica,no,,,IL,EARLY-MERKEL FIELD
18233,IS79,seaplane_base,Jackson Seaplane Base,42.236698150634766,-88.35230255126953,890.0,US-IL,Crystal Lake,no,,,IL,JACKSON SEAPLANE BASE
18234,IS80,small_airport,Uncle Chuck's Airport,41.917801,-88.789299,880.0,US-IL,DeKalb,no,,,IL,UNCLE CHUCK'S AIRPORT
18235,IS81,heliport,Alsip Fire Department Heliport,41.674912,-87.750444,623.0,US-IL,Alsip,no,,,IL,ALSIP FIRE DEPARTMENT HELIPORT
18237,IS83,small_airport,Untied Acres Airport,42.227500915527344,-88.76719665527344,800.0,US-IL,Belvidere,no,,,IL,UNTIED ACRES AIRPORT
18239,IS86,small_airport,Hendrix Airport,41.04169845581055,-88.19170379638672,656.0,US-IL,Buckingham,no,,,IL,HENDRIX AIRPORT
18240,IS88,small_airport,Melody Field,40.14860153198242,-87.69450378417969,660.0,US-IL,Danville,no,,,IL,MELODY FIELD
18241,IS89,heliport,Iroquois Memorial Hospital Heliport,40.7661018372,-87.73139953610001,677.0,US-IL,Watseka,no,,,IL,IROQUOIS MEMORIAL HOSPITAL HELIPORT
18242,IS90,heliport,Honey Lake Heliport,42.19860076904297,-88.11900329589844,860.0,US-IL,Lake Zurick,no,,,IL,HONEY LAKE HELIPORT
18243,IS92,heliport,Olivers Heliport,42.099434,-88.369212,895.0,US-IL,Gilberts,no,,,IL,OLIVERS HELIPORT
18244,IS93,small_airport,Sue Rock International Airport,42.443144,-89.504288,950.0,US-IL,Rock City,no,,,IL,SUE ROCK INTERNATIONAL AIRPORT
18245,IS94,small_airport,Johnson Airport,41.60559844970703,-88.66120147705078,667.0,US-IL,Sandwich,no,,,IL,JOHNSON AIRPORT
18247,IS96,heliport,Carle Hospital Heliport,40.11700058,-88.21499634,879.0,US-IL,Urbana,no,,,IL,CARLE HOSPITAL HELIPORT
18248,IS97,heliport,Trinity Medical Center Heliport,41.46810150146485,-90.53079986572266,570.0,US-IL,Moline,no,,,IL,TRINITY MEDICAL CENTER HELIPORT
18250,IS99,heliport,Ware-Wolf Lake Heliport,37.50749969482422,-89.43890380859375,350.0,US-IL,Wolf Lake,no,,,IL,WARE-WOLF LAKE HELIPORT
18256,JRA,heliport,West 30th Street Heliport,40.755107,-74.006896,7.0,US-NY,New York,yes,,JRA,NY,WEST 30TH STREET HELIPORT
18257,JRB,heliport,Downtown Skyport Heliport,40.700711,-74.008573,7.0,US-NY,New York,no,,JRB,NY,DOWNTOWN SKYPORT HELIPORT
18302,K00C,small_airport,Animas Air Park,37.203201,-107.869003,6684.0,US-CO,Durango,no,,AMK,CO,ANIMAS AIR PARK
18306,K00V,small_airport,Meadow Lake Airport,38.945801,-104.57,6874.0,US-CO,Colorado Springs,no,KFLY,,CO,MEADOW LAKE AIRPORT
