flight_date,flight_month,flight_year,airport_name,origin_state_abbr,operator,aircraft_type,engines,flight_phase,altitude,conditions_sky,conditions_precipitation,wildlife_species,pilot_warned,wildlife_size,latitude,longitude,elevation_ft,nearest_turbine_km,avg_temp_c,avg_humidity_pct,avg_wind_speed_kmh,avg_visibility_km,total_precip_mm,avg_pressure_hpa,season,migration_density,is_peak_migration,risk_target
2025-07-09,7,2025,PUEBLO MEMORIAL ARPT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Horned lark,Unknown,Small,38.289101,-104.497002,4729.0,17.7,28.59375,20.90625,11.8688825,16.0692599,0.0,835.77163446875,Summer,0.0043,0,0
2025-07-09,7,2025,JOHN F KENNEDY INTL,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Diamondback terrapin,Yes,Medium,40.639801,-73.7789,13.0,19.57,26.65165165165165,81.54054054054055,18.35517513513513,15.898539372972971,1.524,1014.4160055135136,Summer,0.0023,0,2
2025-07-09,7,2025,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Gopher snake,Unknown,Large,39.861698,-104.672997,5431.0,14.11,28.59375,20.90625,11.8688825,16.0692599,0.0,835.77163446875,Summer,0.0043,0,1
2025-03-08,3,2025,DECATUR ARPT,IL,SKYWEST AIRLINES,A  ,2.0,Landing Roll,0.0,No Cloud,No Precipitation,Killdeer,Unknown,Small,39.8346,-88.8656,680.0,6.32,3.2380952380952386,67.68571428571428,14.070229714285714,15.911314674285713,0.0,991.1576514,Spring,0.0046,0,1
2025-03-10,3,2025,JOHN F KENNEDY INTL,NY,DELTA AIR LINES,A  ,2.0,Approach,400.0,No Cloud,No Precipitation,Geese,Unknown,Large,40.639801,-73.7789,13.0,19.57,10.17921146953405,53.16129032258065,18.377624516129032,16.071596038709675,0.0,1010.3349184193548,Spring,0.0018,0,0
2025-07-09,7,2025,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Peregrine falcon,Unknown,Medium,41.9786,-87.9048,680.0,4.16,23.383838383838384,79.87878787878788,12.14320181818182,15.431132206060605,0.254,991.6991806060606,Summer,0.0023,0,1
2025-07-10,7,2025,FORT COLLINS-LOVELAND MUNI ARPT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Horned lark,Unknown,Small,40.451801,-105.011002,5016.0,62.59,25.69767441860465,29.953488372093023,22.68046604651163,15.42608529767442,0.0,833.4712073333334,Summer,0.0043,0,0
2025-07-10,7,2025,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Gopher snake,Unknown,Large,39.861698,-104.672997,5431.0,14.11,25.69767441860465,29.953488372093023,22.68046604651163,15.42608529767442,0.0,833.4712073333334,Summer,0.0043,0,2
2025-07-10,7,2025,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Unknown bird,Unknown,Unknown,39.861698,-104.672997,5431.0,14.11,25.69767441860465,29.953488372093023,22.68046604651163,15.42608529767442,0.0,833.4712073333334,Summer,0.0043,0,2
2025-07-10,7,2025,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,European starling,Unknown,Small,41.9786,-87.9048,680.0,4.16,23.38501291989664,74.27906976744185,10.965967906976744,12.824942739534883,65.532,989.881173627907,Summer,0.0023,0,1
2025-07-11,7,2025,JOHN F KENNEDY INTL,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,American kestrel,Yes,Small,40.639801,-73.7789,13.0,19.57,24.483204134366925,86.34883720930233,11.37765953488372,14.81341330232558,0.0,1015.9485013023256,Summer,0.0023,0,0
2025-07-11,7,2025,JOHN F KENNEDY INTL,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Rock pigeon,Yes,Small,40.639801,-73.7789,13.0,19.57,24.483204134366925,86.34883720930233,11.37765953488372,14.81341330232558,0.0,1015.9485013023256,Summer,0.0023,0,0
2025-03-06,3,2025,CITY OF COLORADO SPRINGS MUNI APRT,CO,ATP FLIGHT SCHOOL,A  ,1.0,Take-off Run,0.0,Unknown,No Precipitation,Unknown bird - small,Unknown,Small,38.805801,-104.700996,6187.0,38.37,3.4541062801932365,71.65217391304348,15.04383043478261,12.919501634782607,0.0,819.7787635434782,Spring,0.0022,0,0
2025-07-11,7,2025,QUAD CITY ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Killdeer,No,Small,41.4485,-90.5075,590.0,11.69,24.963768115942027,81.1086956521739,12.594834782608697,14.259452113043476,68.834,987.2946427826088,Summer,0.0023,0,1
2025-07-11,7,2025,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Barn swallow,Unknown,Small,39.861698,-104.672997,5431.0,14.11,20.517676767676768,59.56818181818182,22.567335909090907,13.736082659090908,0.254,836.2382251363637,Summer,0.0043,0,2
2025-07-12,7,2025,ASPEN-PITKIN COUNTY ARPT/SARDY FIELD,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Violet-green swallow,Unknown,Small,39.2232,-106.869003,7820.0,159.85,20.167958656330747,68.53488372093024,12.201042790697675,10.783326530232555,0.0,837.5093742790698,Summer,0.0043,0,0
2025-07-12,7,2025,PEORIA INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Red-winged blackbird,Unknown,Small,40.664167,-89.693333,661.0,35.79,24.529914529914528,78.28205128205128,14.071408717948716,16.03232761025641,0.0,987.3584443333334,Summer,0.0023,0,0
2025-07-12,7,2025,CENTENNIAL ARPT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,European starling,Unknown,Small,39.5701,-104.849,5885.0,22.18,20.167958656330747,68.53488372093024,12.201042790697675,10.783326530232555,0.0,837.5093742790698,Summer,0.0043,0,0
2025-07-12,7,2025,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,20.167958656330747,68.53488372093024,12.201042790697675,10.783326530232555,0.0,837.5093742790698,Summer,0.0043,0,0
2025-07-12,7,2025,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Killdeer,Unknown,Small,41.9786,-87.9048,680.0,4.16,24.529914529914528,78.28205128205128,14.071408717948716,16.03232761025641,0.0,987.3584443333334,Summer,0.0023,0,0
2025-07-13,7,2025,PEORIA INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Killdeer,Unknown,Small,40.664167,-89.693333,661.0,35.79,23.870967741935484,62.0,8.929241290322581,15.8390204516129,0.0,991.7643926129032,Summer,0.0023,0,0
2025-07-13,7,2025,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,25.22875816993464,41.85294117647059,13.537389411764703,16.073519917647058,0.0,837.5040468529412,Summer,0.0043,0,0
2025-07-13,7,2025,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Mourning dove,Unknown,Small,39.861698,-104.672997,5431.0,14.11,25.22875816993464,41.85294117647059,13.537389411764703,16.073519917647058,0.0,837.5040468529412,Summer,0.0043,0,0
2025-07-13,7,2025,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Eastern meadowlark,Unknown,Small,41.9786,-87.9048,680.0,4.16,23.870967741935484,62.0,8.929241290322581,15.8390204516129,0.0,991.7643926129032,Summer,0.0023,0,0
2025-07-13,7,2025,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Striped skunk,Unknown,Large,41.9786,-87.9048,680.0,4.16,23.870967741935484,62.0,8.929241290322581,15.8390204516129,0.0,991.7643926129032,Summer,0.0023,0,2
2025-07-14,7,2025,GUNNISON-CRESTED BUTTE REGNL ARPT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,American kestrel,Unknown,Small,38.534672,-106.934566,7680.0,202.3,26.144781144781145,32.06060606060606,23.31104606060606,16.07291749090909,0.0,835.5558162424243,Summer,0.0043,0,0
2025-07-14,7,2025,SCOTT AFB/MIDAMERICA ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Red-tailed hawk,Unknown,Medium,38.5452,-89.835197,459.0,100.92,25.05376344086021,59.096774193548384,5.866303870967743,14.271211806451612,0.0,993.370196903226,Summer,0.0023,0,0
2025-07-14,7,2025,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Desert cottontail,Unknown,Medium,39.861698,-104.672997,5431.0,14.11,26.144781144781145,32.06060606060606,23.31104606060606,16.07291749090909,0.0,835.5558162424243,Summer,0.0043,0,1
2025-07-14,7,2025,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,26.144781144781145,32.06060606060606,23.31104606060606,16.07291749090909,0.0,835.5558162424243,Summer,0.0043,0,1
2025-07-15,7,2025,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,26.47058823529412,30.323529411764707,22.057424705882354,16.07067990588235,0.0,832.9722602352941,Summer,0.0043,0,1
2025-07-15,7,2025,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Western meadowlark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,26.47058823529412,30.323529411764707,22.057424705882354,16.07067990588235,0.0,832.9722602352941,Summer,0.0043,0,1
2025-07-15,7,2025,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Rock pigeon,Unknown,Small,39.861698,-104.672997,5431.0,14.11,26.47058823529412,30.323529411764707,22.057424705882354,16.07067990588235,0.0,832.9722602352941,Summer,0.0043,0,1
2025-07-15,7,2025,WESTCHESTER COUNTY ARPT,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Big brown bat,Yes,Small,41.066998,-73.707573,439.0,51.55,25.72222222222222,87.025,9.8572075,14.034651805,14.732,1017.15303235,Summer,0.0023,0,0
2025-07-16,7,2025,JOHN F KENNEDY INTL,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Least sandpiper,Yes,Small,40.639801,-73.7789,13.0,19.57,27.474747474747478,85.45454545454545,16.337239393939395,15.814447733333331,0.0,1015.2089366363635,Summer,0.0023,0,0
2025-07-16,7,2025,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Mourning dove,Unknown,Small,39.861698,-104.672997,5431.0,14.11,18.818181818181817,74.54545454545455,20.45324836363637,15.378267825454545,6.35,836.3767592727273,Summer,0.0043,0,2
2025-07-16,7,2025,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,18.818181818181817,74.54545454545455,20.45324836363637,15.378267825454545,6.35,836.3767592727273,Summer,0.0043,0,2
2025-07-16,7,2025,CHICAGO MIDWAY INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,American kestrel,Unknown,Small,41.785999,-87.752197,620.0,8.59,25.530864197530864,79.82222222222222,17.130530222222223,14.169702253333334,9.397999999999998,985.8684327333332,Summer,0.0023,0,2
2025-07-17,7,2025,PLATTSBURGH INTL ARPT,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Barn swallow,No,Small,44.6509,-73.4681,371.0,21.07,29.52861952861953,69.12121212121212,26.042047272727277,15.960751369696968,0.0,1010.3858963333332,Summer,0.0023,0,0
2025-07-17,7,2025,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Western meadowlark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,19.914529914529915,68.2051282051282,16.54731641025641,13.622031471794871,0.7619999999999999,835.057724846154,Summer,0.0043,0,1
2025-07-17,7,2025,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Barn swallow,Unknown,Small,41.9786,-87.9048,680.0,4.16,19.48611111111111,79.05,17.541806,16.07408792,0.0,992.542443025,Summer,0.0023,0,1
2025-07-17,7,2025,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Killdeer,Unknown,Small,41.9786,-87.9048,680.0,4.16,19.48611111111111,79.05,17.541806,16.07408792,0.0,992.542443025,Summer,0.0023,0,1
2025-07-17,7,2025,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,American kestrel,Unknown,Small,41.9786,-87.9048,680.0,4.16,19.48611111111111,79.05,17.541806,16.07408792,0.0,992.542443025,Summer,0.0023,0,1
2025-07-17,7,2025,CITY OF COLORADO SPRINGS MUNI APRT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Striped skunk,Unknown,Large,38.805801,-104.700996,6187.0,38.37,19.914529914529915,68.2051282051282,16.54731641025641,13.622031471794871,0.7619999999999999,835.057724846154,Summer,0.0043,0,1
2025-07-18,7,2025,PEORIA INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Barn swallow,Unknown,Small,40.664167,-89.693333,661.0,35.79,21.42156862745098,69.58823529411765,8.520035294117648,16.070679905882354,0.0,994.7122226176472,Summer,0.0023,0,0
2025-03-21,3,2025,QUAD CITY ARPT,IL,ENVOY AIR,A  ,2.0,Take-off Run,0.0,No Cloud,No Precipitation,"Falcons, kestrels, falconets",No,Small,41.4485,-90.5075,590.0,11.69,8.229166666666666,49.59375,24.24068375,16.0692599,0.0,983.2171715625,Spring,0.0046,0,1
2025-07-18,7,2025,STEWART INTL AIRPORT,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Eastern meadowlark,Unknown,Small,43.991901,-76.021698,325.0,27.4,26.52777777777778,54.0,17.80332375,16.0692599,0.0,1015.9381649375,Summer,0.0023,0,0
2025-03-21,3,2025,DENVER INTL AIRPORT,CO,SOUTHWEST AIRLINES,A  ,2.0,Take-off Run,0.0,Overcast,No Precipitation,Red-tailed hawk,Unknown,Medium,39.861698,-104.672997,5431.0,14.11,5.972222222222221,32.53125,15.238438125,16.0692599,0.0,830.8296215625,Spring,0.0022,0,2
2025-07-18,7,2025,BUFFALO-NIAGARA INTL,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,American kestrel,Unknown,Small,42.940498,-78.732201,728.0,16.55,26.52777777777778,54.0,17.80332375,16.0692599,0.0,1015.9381649375,Summer,0.0023,0,0
2023-09-04,9,2023,LA GUARDIA ARPT,NY,ENDEAVOR AIR,A  ,2.0,Approach,0.0,Unknown,No Precipitation,Laughing gull,Unknown,Small,40.777199,-73.872597,21.0,17.1,26.006944444444446,73.375,7.694656875,16.0692599,0.0,1010.6469305625,Fall,0.3119,0,1
2025-07-16,7,2025,PUEBLO MEMORIAL ARPT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Killdeer,Unknown,Small,38.289101,-104.497002,4729.0,17.7,18.818181818181817,74.54545454545455,20.45324836363637,15.378267825454545,6.35,836.3767592727273,Summer,0.0043,0,1
2025-02-28,2,2025,NIAGARA FALLS INTL,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Gulls,Unknown,Medium,43.1073,-78.9462,535.0,14.47,8.85057471264368,48.13793103448276,22.919221379310343,16.076751655172412,0.0,1005.0688747931034,Winter,0.0004,0,1
2025-02-03,2,2025,FORT COLLINS-LOVELAND MUNI ARPT,CO,BUSINESS,A  ,2.0,Approach,100.0,No Cloud,No Precipitation,Red-winged blackbird,No,Small,40.451801,-105.011002,5016.0,62.59,6.0130718954248366,51.41176470588236,18.64941058823529,16.07067990588235,0.0,831.0300659705882,Winter,0.0007,0,0
2025-03-11,3,2025,DENVER INTL AIRPORT,CO,UNITED AIRLINES,A  ,2.0,Landing Roll,0.0,No Cloud,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,11.475694444444445,18.6875,13.37763875,16.0692599,0.0,825.61246446875,Spring,0.0022,0,1
2025-03-19,3,2025,CHICAGO MIDWAY INTL ARPT,IL,FRONTIER AIRLINES,A  ,2.0,Approach,4000.0,No Cloud,No Precipitation,Wood duck,Unknown,Medium,41.785999,-87.752197,620.0,8.59,4.748427672955975,86.62264150943396,24.899222641509432,11.916707226415094,35.052,974.1430041132076,Spring,0.0046,0,1
2025-07-08,7,2025,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,American kestrel,Unknown,Small,41.9786,-87.9048,680.0,4.16,23.99305555555556,71.40625,10.511001875,15.7554386,1.778,992.98479021875,Summer,0.0023,0,1
2025-07-17,7,2025,JOHN F KENNEDY INTL,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Laughing gull,Yes,Small,40.639801,-73.7789,13.0,19.57,29.52861952861953,69.12121212121212,26.042047272727277,15.960751369696968,0.0,1010.3858963333332,Summer,0.0023,0,1
2025-07-15,7,2025,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,American kestrel,Unknown,Small,41.9786,-87.9048,680.0,4.16,27.46527777777778,63.90625,8.6502025,16.0692599,0.0,991.50324459375,Summer,0.0023,0,0
2025-05-01,5,2025,YAMPA VALLEY,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Brewer's blackbird,No,Small,40.481201,-107.218002,6606.0,180.19,8.952380952380953,67.08571428571429,15.219758285714288,15.517716091428571,2.032,835.0063708,Spring,0.0074,0,0
2024-11-20,11,2024,ST LOUIS DOWNTOWN,IL,BUSINESS,A  ,1.0,Approach,0.0,Unknown,No Precipitation,Unknown bird,Unknown,Unknown,38.570701599100005,-90.1561965942,413.0,102.17,4.242424242424242,68.33333333333333,21.555402424242423,15.020506666666666,0.0,984.0438868484848,Fall,0.1921,0,1
2025-02-28,2,2025,LA GUARDIA ARPT,NY,ENDEAVOR AIR,A  ,2.0,Approach,0.0,Unknown,No Precipitation,Gulls,Unknown,Medium,40.777199,-73.872597,21.0,17.1,8.85057471264368,48.13793103448276,22.919221379310343,16.076751655172412,0.0,1005.0688747931034,Winter,0.0004,0,1
2025-07-01,7,2025,FORT COLLINS-LOVELAND MUNI ARPT,CO,BUSINESS,A  ,1.0,Take-off Run,0.0,No Cloud,No Precipitation,American kestrel,Unknown,Small,40.451801,-105.011002,5016.0,62.59,22.44744744744745,47.4054054054054,17.833227027027025,15.942035048648648,15.239999999999998,836.7678165945946,Summer,0.0043,0,1
2025-07-01,7,2025,DENVER INTL AIRPORT,CO,SOUTHWEST AIRLINES,A  ,2.0,Take-off Run,0.0,No Cloud,No Precipitation,Swallows,Yes,Small,39.861698,-104.672997,5431.0,14.11,22.44744744744745,47.4054054054054,17.833227027027025,15.942035048648648,15.239999999999998,836.7678165945946,Summer,0.0043,0,2
2025-07-01,7,2025,DENVER STAPLETON ARPT,CO,SOUTHWEST AIRLINES,A  ,2.0,Approach,400.0,No Cloud,No Precipitation,Unknown bird - small,Unknown,Small,39.860027,-104.673792,5431.0,13.92,22.44744744744745,47.4054054054054,17.833227027027025,15.942035048648648,15.239999999999998,836.7678165945946,Summer,0.0043,0,1
2025-07-01,7,2025,DENVER INTL AIRPORT,CO,SKYWEST AIRLINES,A  ,2.0,Take-off Run,0.0,No Cloud,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,22.44744744744745,47.4054054054054,17.833227027027025,15.942035048648648,15.239999999999998,836.7678165945946,Summer,0.0043,0,2
2025-07-07,7,2025,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Mourning dove,Unknown,Small,39.861698,-104.672997,5431.0,14.11,24.12037037037037,43.42857142857143,21.010827777777777,16.071942133333334,0.0,836.6358694166668,Summer,0.0043,0,1
2025-07-06,7,2025,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Lark bunting,Unknown,Small,39.861698,-104.672997,5431.0,14.11,22.39316239316239,52.256410256410255,24.305160512820517,16.03232761025641,0.762,836.3775486410257,Summer,0.0043,0,1
2025-06-07,6,2025,JOHN F KENNEDY INTL,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Laughing gull,Yes,Small,40.639801,-73.7789,13.0,19.57,20.972222222222225,91.14285714285714,11.926358928571428,8.442425210714285,22.606,1007.07610325,Summer,0.0026,0,0
2025-04-19,4,2025,JOHN F KENNEDY INTL,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Osprey,Yes,Large,40.639801,-73.7789,13.0,19.57,18.854166666666668,64.625,21.72609,15.906314225,0.0,1014.53069659375,Spring,0.0048,0,2
2025-05-14,5,2025,JOHN F KENNEDY INTL,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Semipalmated sandpiper,Yes,Small,40.639801,-73.7789,13.0,19.57,16.74074074074074,90.75555555555556,22.88839111111111,11.56149856,26.67,1016.7899360888888,Spring,0.0053,0,1
2025-03-03,3,2025,JOHN F KENNEDY INTL,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Herring gull,Yes,Medium,40.639801,-73.7789,13.0,19.57,0.0694444444444445,44.21875,20.368209375,16.0692599,0.0,1023.7691918125,Spring,0.0018,0,1
2025-03-23,3,2025,CHICAGO O'HARE INTL ARPT,IL,ENVOY AIR,A  ,2.0,Departure,0.0,Overcast,No Precipitation,Eastern meadowlark,Yes,Small,41.9786,-87.9048,680.0,4.16,5.7936507936507935,68.76190476190476,24.370005714285718,14.543835485714286,10.414,982.6900638333334,Spring,0.0046,0,2
2025-03-26,3,2025,ST LOUIS DOWNTOWN,IL,BUSINESS,A  ,1.0,Landing Roll,0.0,Some Cloud,No Precipitation,Western meadowlark,No,Small,38.570701599100005,-90.1561965942,413.0,102.17,5.15625,60.875,6.2361925,16.0692599,0.0,998.0749576875,Spring,0.0046,0,0
2025-07-13,7,2025,BUFFALO-NIAGARA INTL,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,"Falcons, kestrels, falconets",Unknown,Small,42.940498,-78.732201,728.0,16.55,24.76964769647697,84.7560975609756,12.364441463414634,13.940417097560974,0.762,1018.0727263170731,Summer,0.0023,0,0
2025-07-01,7,2025,CITY OF COLORADO SPRINGS MUNI APRT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Horned lark,No,Small,38.805801,-104.700996,6187.0,38.37,22.44744744744745,47.4054054054054,17.833227027027025,15.942035048648648,15.239999999999998,836.7678165945946,Summer,0.0043,0,1
2025-03-18,3,2025,CHICAGO O'HARE INTL ARPT,IL,SKYWEST AIRLINES,A  ,2.0,Approach,0.0,Unknown,No Precipitation,Unknown bird,Unknown,Unknown,41.9786,-87.9048,680.0,4.16,12.23905723905724,56.18181818181818,18.77563333333333,16.069991418181814,0.0,981.9504821212122,Spring,0.0046,0,2
2025-07-18,7,2025,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,24.166666666666668,42.27777777777778,15.244026111111111,16.027238244444444,0.254,834.7169150833333,Summer,0.0043,0,1
2025-07-18,7,2025,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Mourning dove,Unknown,Small,41.9786,-87.9048,680.0,4.16,21.42156862745098,69.58823529411765,8.520035294117648,16.070679905882354,0.0,994.7122226176472,Summer,0.0023,0,0
2025-07-19,7,2025,ALBANY INTL,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Barn swallow,Yes,Small,42.748299,-73.801697,285.0,48.16,24.781144781144786,71.27272727272727,12.728416363636365,16.069991418181814,0.7619999999999999,1017.1791999090908,Summer,0.0023,0,0
2025-07-01,7,2025,DENVER INTL AIRPORT,CO,UNITED AIRLINES,A  ,2.0,Climb,0.0,Unknown,No Precipitation,Rock pigeon,Unknown,Small,39.861698,-104.672997,5431.0,14.11,22.44744744744745,47.4054054054054,17.833227027027025,15.942035048648648,15.239999999999998,836.7678165945946,Summer,0.0043,0,2
2025-07-01,7,2025,DENVER INTL AIRPORT,CO,UNITED AIRLINES,A  ,2.0,Take-off Run,0.0,Overcast,Rain,Cliff swallow,Unknown,Small,39.861698,-104.672997,5431.0,14.11,22.44744744744745,47.4054054054054,17.833227027027025,15.942035048648648,15.239999999999998,836.7678165945946,Summer,0.0043,0,2
2025-07-02,7,2025,DENVER INTL AIRPORT,CO,SOUTHWEST AIRLINES,A  ,2.0,Take-off Run,0.0,No Cloud,No Precipitation,Unknown bird - small,Yes,Small,39.861698,-104.672997,5431.0,14.11,23.87152777777778,37.53125,15.640773125,16.0692599,0.0,834.3535836562501,Summer,0.0043,0,1
2025-07-19,7,2025,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Cliff swallow,Unknown,Small,39.861698,-104.672997,5431.0,14.11,23.954248366013072,46.35294117647059,15.336063529411764,16.07067990588235,0.0,834.7351750294118,Summer,0.0043,0,0
2025-07-19,7,2025,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Western meadowlark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,23.954248366013072,46.35294117647059,15.336063529411764,16.07067990588235,0.0,834.7351750294118,Summer,0.0043,0,0
2025-07-19,7,2025,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Mourning dove,Unknown,Small,39.861698,-104.672997,5431.0,14.11,23.954248366013072,46.35294117647059,15.336063529411764,16.07067990588235,0.0,834.7351750294118,Summer,0.0043,0,0
2025-07-03,7,2025,LONG ISLAND MAC ARTHUR,NY,SOUTHWEST AIRLINES,A  ,2.0,Take-off Run,0.0,Some Cloud,Fog,Killdeer,Unknown,Small,40.7952,-73.1002,99.0,48.52,26.42156862745098,66.32352941176471,14.673394117647058,15.881345788235294,0.0,1010.3394164705882,Summer,0.0023,0,0
2025-07-03,7,2025,DENVER INTL AIRPORT,CO,SOUTHWEST AIRLINES,A  ,2.0,Landing Roll,0.0,No Cloud,No Precipitation,Unknown bird - small,No,Small,39.861698,-104.672997,5431.0,14.11,24.479166666666668,40.875,15.691065,16.0692599,0.0,831.358745,Summer,0.0043,0,1
